estimate,lower,upper,des_effect,se,n,age,var,survey_id,kp,survey_id2,sex,iso3,year,totpop,genpop_estimate,ageratio
0.0193031174760238,0.00204465589468784,0.0365615790573597,2.33464356533198,0.00880549934461474,9,33,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,82883.67188,0.012495003523123497,1.5448669094251213
0.00551517642172108,-0.00845668084171248,0.0194870336851546,5.28116072418155,0.00712862959403427,3,34,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,79000.71094,0.011909633576004174,0.4630853154737854
0.0342254300443396,0.0246273671785207,0.0438234929101584,0.413543476609882,0.00489706083454959,19,35,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,75454.51562,0.011375032224350302,3.008820491169591
0.00738420843130433,-0.00777188857998857,0.0225403054425972,4.65016431982941,0.00773284464961717,9,36,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,72190.14062,0.01088291627194836,0.6785137592519895
0.0151707143635004,0.00591907456871931,0.0244223541582816,0.850059095438179,0.00472031112191698,7,37,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,69346.10156,0.010454167433141474,1.4511642807065321
0.017188966514364,-0.00145191656603776,0.0358298495947658,3.05205144399727,0.00951082939658009,10,38,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,66888.82031,0.01008372368735149,1.7046249031917609
0.008156041322069,-0.00808701294814919,0.0243990955922872,4.83939748568118,0.00828742487022279,8,39,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,64686.47656,0.009751712661642827,0.836370143897881
0.00561730931841962,0.00387284794611207,0.00736177069072717,0.0808387320941483,8.90047667236561e-4,3,40,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,62612.01562,0.009438980416968508,0.5951182299648966
0.00153199345047808,-3.67003356366116e-4,0.00343099025732227,0.349813109079343,9.68893725508855e-4,1,41,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,60475.86328,0.009116947977902917,0.16803797215814206
0.00337038559105177,-0.00643768404909629,0.0131784552311998,4.24944661742904,0.00500420911685769,2,42,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,58313.57422,0.00879097533685212,0.38339154211057547
0.00367678428114739,-0.0217206179524575,0.0290741865147522,26.1269592312407,0.0129580963905135,2,43,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,56237.61328,0.008478016961929713,0.4336844686272606
0.00285972110755908,0.00146271281274671,0.00425672940237144,0.101553922495525,7.12772431448633e-4,2,44,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,54240.24219,0.008176906281859115,0.34973142763095105
9.19196070286846e-4,-5.11655603733309e-4,0.002350047744307,0.330795148801283,7.30039778948252e-4,1,45,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,52292.08594,0.007883214911107732,0.11660167592179502
0.00153199345047808,-0.00213657862027272,0.00520056552122887,1.30551456767293,0.001871754838195,1,46,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,50427.38672,0.007602104979622086,0.2015222697640566
0.00229799017571712,-9.5872259725926e-4,0.00555470294869349,0.686417858243354,0.00166161868211095,3,48,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,46944.47266,0.00707704349931697,0.32471047774948775
9.19196070286846e-4,-0.00593239070145107,0.00777078284202476,7.58494130503214,0.00349577177222763,1,49,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,42894.1875,0.006466448840611137,0.14214851040249996
0.00324782611501352,2.30984231066589e-4,0.00626466799896046,0.417161106170412,0.00153923332660365,2,50,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,42239.00781,0.006367678210049771,0.5100487191528691
0.00306398690095615,-0.00470273682651533,0.0108307106284276,2.93021980060309,0.00396268696197196,1,56,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,33837.06641,0.005101056147913433,0.6006573564593014
0.00306398690095615,-0.00241312505860377,0.00854109886051608,1.45722871955467,0.00279449622685043,1,57,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,32182.75781,0.004851663338491806,0.6315332881091096
9.19196070286846e-4,-4.15209158469908e-4,0.0022536012990436,0.287703648945212,6.80831504702318e-4,1,59,age1,SSD2019ACA,FSW,SSD2019ACA_FSW,female,SSD,2019,29379.01562,0.004428989393825107,0.20754081542132125
0.00137767125747249,-0.0168413696584638,0.0195967121734087,35.3603345212519,0.00929559984757155,1,13,age1,SSD2019BBS,FSW,SSD2019BBS_FSW,female,SSD,2019,157149.6875,0.023690865214238584,0.058152002681796856
0.00606175353287896,-5.39805102802992e-4,0.0126633121685609,1.06010163975332,0.00336820405260209,3,14,age1,SSD2019BBS,FSW,SSD2019BBS_FSW,female,SSD,2019,152582.625,0.02300236456346571,0.26352740893893783
0.0260379867662301,-0.0056925770448326,0.0577685505772927,5.8185982257898,0.0161893606522106,9,15,age1,SSD2019BBS,FSW,SSD2019BBS_FSW,female,SSD,2019,148103.0156,0.022327047773492228,1.1662082255739912
0.024440842338736,0.0130625683219908,0.0358191163554811,0.795784013060493,0.00580534851991951,15,16,age1,SSD2019BBS,FSW,SSD2019BBS_FSW,female,SSD,2019,144039.9219,0.021714522182567825,1.1255528504494026
0.0509967977141067,0.0359963578093718,0.0659972376188415,0.681411752690373,0.00765342629918529,25,17,age1,SSD2019BBS,FSW,SSD2019BBS_FSW,female,SSD,2019,140569.0781,0.02119128033618824,2.406499131013794
0.0820146473855832,0.0448293991342653,0.119199895636901,2.69169848185631,0.0189724140569064,40,18,age1,SSD2019BBS,FSW,SSD2019BBS_FSW,female,SSD,2019,137569.1094,0.020739024558596348,3.9546048635922
0.110600760617756,0.082991755863335,0.138209765372176,1.13568750722612,0.0140864857580022,59,19,age1,SSD2019BBS,FSW,SSD2019BBS_FSW,female,SSD,2019,134672.0625,0.020302284602449587,5.447700235884359
